SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
F6122_7_C_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0.016	0.957	0.023	0	0.001	0	0	0.002	0
F6122_7_D_1																
F6122_7_D_2																
F6122_7_D_3																
F6122_7_D_4	LATE	FALL	1	0	0	0		0	0.767	0	0.015	0.217	0	0	0	0
F6122_7_D_5	LATE	FALL	1	0	0	0		0.016	0.1	0	0.033	0.85	0	0	0	0
F6122_8_A_1	LATE	FALL	1	0	0	0		0	0.326	0.003	0.009	0.661	0	0	0	0
F6122_8_A_10	HETEROZYGOTE	FALL	1	0	0	0		0	0.917	0.082	0	0.001	0	0	0	0
F6122_8_A_11	HETEROZYGOTE	FALL	1	0	0	0		0	0.967	0	0.031	0.002	0	0	0	0
F6122_8_A_12	LATE	FALL	1	0	0	0		0	0.944	0.004	0.049	0.003	0	0	0	0
F6122_8_A_13	LATE	FALL	0.94	0.06	0	0		0	0.111	0.017	0.105	0.711	0	0	0.056	0
F6122_8_A_14	HETEROZYGOTE	FALL	1	0	0	0		0.019	0.955	0.007	0.015	0.005	0	0	0	0
F6122_8_A_15	LATE	FALL	1	0	0	0		0.002	0.031	0.002	0.103	0.86	0	0	0.002	0
F6122_8_A_2	HETEROZYGOTE	FALL	1	0	0	0		0.037	0.185	0	0.233	0.545	0	0	0	0
F6122_8_A_3	LATE	FALL	1	0	0	0		0.002	0.986	0.002	0.001	0.008	0	0	0	0
F6122_8_A_4	LATE	FALL	1	0	0	0		0	0.956	0.041	0.002	0	0	0	0	0
F6122_8_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.185	0.747	0.007	0.06	0	0	0	0
F6122_8_A_6	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0.001	0	0	0	0	0	0
F6122_8_A_7	LATE	FALL	1	0	0	0		0.003	0.97	0.01	0	0.017	0	0	0	0
F6122_8_A_8	LATE	FALL	1	0	0	0		0.024	0.179	0.002	0.028	0.767	0	0	0.001	0
F6122_8_A_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0.363	0.631	0.001	0.003	0.002	0	0	0	0
F6122_8_B_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.761	0.237	0	0.002	0	0	0	0
F6122_8_B_10	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.238	0.002	0.405	0.35	0	0	0	0
F6122_8_B_11	LATE	FALL	1	0	0	0		0.005	0.949	0.001	0.014	0.03	0	0	0	0
F6122_8_B_12	LATE	FALL	1	0	0	0		0.001	0.067	0.001	0.006	0.925	0	0	0	0
F6122_8_B_13	LATE	FALL	1	0	0	0		0.014	0.49	0.101	0.002	0.389	0	0	0.005	0
F6122_8_B_14	LATE	FALL	1	0	0	0		0.016	0.004	0	0.021	0.955	0	0	0.004	0
F6122_8_B_15	LATE	FALL	1	0	0	0		0	0.063	0	0.905	0.032	0	0	0	0
F6122_8_B_16	LATE	FALL	1	0	0	0		0	0.955	0.045	0	0	0	0	0	0
F6122_8_B_17	LATE	FALL	1	0	0	0		0.593	0.002	0	0.004	0.398	0	0	0.003	0
F6122_8_B_18	HETEROZYGOTE	FALL	1	0	0	0		0.008	0.922	0.001	0.049	0.02	0	0	0	0
F6122_8_B_19	LATE	FALL	1	0	0	0		0	0.865	0.084	0.035	0.016	0	0	0	0
F6122_8_B_2	HETEROZYGOTE	FALL	1	0	0	0		0	0.755	0.002	0.175	0.068	0	0	0	0
F6122_8_B_20	HETEROZYGOTE	FALL	1	0	0	0		0.603	0.374	0.003	0.015	0.005	0	0	0	0
F6122_8_B_21	LATE	FALL	1	0	0	0		0.032	0.315	0.644	0.005	0.004	0	0	0	0
F6122_8_B_22	LATE	FALL	1	0	0	0		0.004	0.006	0	0.007	0.984	0	0	0	0
F6122_8_B_23	LATE	FALL	1	0	0	0		0	0.054	0.129	0.006	0.811	0	0	0	0
F6122_8_B_24	LATE	FALL	1	0	0	0		0.001	0.29	0.112	0.144	0.453	0	0	0	0
F6122_8_B_25	LATE	FALL	1	0	0	0		0.022	0.963	0.002	0.003	0.01	0	0	0	0
F6122_8_B_26	LATE	FALL	1	0	0	0		0.002	0.977	0.019	0.002	0	0	0	0	0
F6122_8_B_27	LATE	FALL	1	0	0	0		0	0.846	0.001	0.001	0.152	0	0	0	0
F6122_8_B_28	LATE	FALL	1	0	0	0		0.534	0.062	0.002	0.02	0.381	0	0	0	0
F6122_8_B_29	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.548	0.452	0	0	0	0	0	0
F6122_8_B_3	LATE	FALL	1	0	0	0		0	0.928	0.001	0.07	0	0	0	0	0
F6122_8_B_30	LATE	FALL	1	0	0	0		0.004	0.988	0	0.004	0.004	0	0	0	0
F6122_8_B_31																
F6122_8_B_32	LATE	FALL	1	0	0	0		0.001	0	0	0	0.998	0	0	0	0
F6122_8_B_33	LATE	FALL	1	0	0	0		0.003	0.952	0.01	0.003	0.031	0	0	0.001	0
F6122_8_B_34	LATE	FALL	1	0	0	0		0	0.47	0.001	0.528	0	0	0	0	0
F6122_8_B_35	LATE	FALL	1	0	0	0		0.815	0.169	0.001	0.006	0.008	0	0	0	0
F6122_8_B_36	LATE	FALL	1	0	0	0		0.377	0.03	0.013	0.022	0.558	0	0	0	0
F6122_8_B_37	LATE	FALL	1	0	0	0		0.001	0.987	0.012	0	0	0	0	0	0
F6122_8_B_38	LATE	FALL	1	0	0	0		0.004	0.983	0.005	0	0.008	0	0	0	0
F6122_8_B_39	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.211	0.396	0.106	0.285	0	0	0	0
F6122_8_B_4	HETEROZYGOTE	FALL	1	0	0	0		0.111	0.122	0.76	0.006	0.001	0	0	0	0
F6122_8_B_40	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.904	0.011	0.034	0.051	0	0	0	0
F6122_8_B_41	LATE	FALL	1	0	0	0		0.004	0	0	0.017	0.979	0	0	0	0
F6122_8_B_42	LATE	FALL	1	0	0	0		0	0.955	0	0.003	0.041	0	0	0	0
F6122_8_B_43	LATE	FALL	1	0	0	0		0.003	0.217	0	0.155	0.625	0	0	0	0
F6122_8_B_44	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.297	0.699	0	0.003	0	0	0	0
F6122_8_B_45	LATE	FALL	1	0	0	0		0.018	0.894	0.004	0.007	0.077	0	0	0	0
F6122_8_B_46																
F6122_8_B_47	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.012	0.789	0.171	0.001	0.022	0	0	0.005	0
F6122_8_B_48	LATE	FALL	1	0	0	0		0.03	0.311	0	0.014	0.645	0	0	0	0
F6122_8_B_49	LATE	FALL	1	0	0	0		0.003	0.004	0.005	0.008	0.979	0	0	0	0
F6122_8_B_5	LATE	FALL	0.89	0.11	0	0		0.323	0.419	0.041	0.106	0.005	0	0	0.105	0
F6122_8_B_50	HETEROZYGOTE	FALL	1	0	0	0		0	0.976	0.022	0.001	0.001	0	0	0	0
F6122_8_B_6	LATE	FALL	1	0	0	0		0.003	0.146	0	0.014	0.837	0	0	0	0
F6122_8_B_7	HETEROZYGOTE	FALL	1	0	0	0		0.411	0.525	0.002	0	0.062	0	0	0	0
F6122_8_B_8	LATE	FALL	1	0	0	0		0	0.17	0.001	0.805	0.023	0	0	0.001	0
F6122_8_B_9	LATE	FALL	1	0	0	0		0.17	0.103	0.014	0.522	0.191	0	0	0	0
F6122_8_C_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.093	0.421	0.032	0.017	0.437	0	0	0	0
F6122_8_C_10	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.985	0.002	0.007	0.005	0	0	0	0
F6122_8_C_11	LATE	FALL	1	0	0	0		0.145	0.049	0	0.134	0.673	0	0	0	0
F6122_8_C_12	LATE	FALL	1	0	0	0		0	0.004	0	0	0.996	0	0	0	0
F6122_8_C_13	LATE	FALL	1	0	0	0		0.183	0.064	0	0.656	0.098	0	0	0	0
F6122_8_C_14	LATE	FALL	1	0	0	0		0.003	0.003	0	0.001	0.99	0	0	0.003	0
F6122_8_C_15	LATE	FALL	1	0	0	0		0.004	0	0	0.006	0.989	0	0	0	0
F6122_8_C_16	LATE	FALL	1	0	0	0		0.003	0.002	0	0.042	0.951	0	0	0.002	0
F6122_8_C_17	LATE	FALL	1	0	0	0		0	0.656	0	0.014	0.33	0	0	0	0
F6122_8_C_18	HETEROZYGOTE	FALL	1	0	0	0		0.253	0.693	0.001	0.009	0.044	0	0	0	0
F6122_8_C_19	LATE	FALL	1	0	0	0		0.024	0.773	0.042	0.059	0.102	0	0	0	0
F6122_8_C_2	LATE	FALL	1	0	0	0		0.001	0.868	0	0	0.13	0	0	0	0
F6122_8_C_20	EARLY	SPRING	1	0	0	0	Feather River Spring	0.017	0.856	0.122	0.004	0.001	0	0	0	0
F6122_8_C_21	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.921	0.039	0	0.04	0	0	0	0
F6122_8_C_22	HETEROZYGOTE	FALL	1	0	0	0		0	0.981	0	0	0.019	0	0	0	0
F6122_8_C_23	EARLY	SPRING	1	0	0	0	Feather River Spring	0.159	0.322	0.024	0.485	0.01	0	0	0	0
F6122_8_C_24	LATE	FALL	1	0	0	0		0.065	0.607	0	0.321	0.006	0	0	0	0
F6122_8_C_25																
F6122_8_C_26	HETEROZYGOTE	FALL	1	0	0	0		0	0.57	0	0.029	0.401	0	0	0	0
F6122_8_C_27	LATE	FALL	1	0	0	0		0.176	0.788	0	0.015	0.02	0	0	0	0
F6122_8_C_28	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.651	0.259	0.08	0.008	0	0	0	0
F6122_8_C_29	LATE	FALL	0.99	0.01	0	0		0.005	0.369	0.029	0.093	0.496	0	0	0.008	0
F6122_8_C_3	LATE	FALL	1	0	0	0		0.215	0	0	0	0.785	0	0	0	0
F6122_8_C_30	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.47	0.386	0.079	0.064	0.001	0	0	0
F6122_8_C_31	HETEROZYGOTE	FALL	1	0	0	0		0	0.987	0.001	0.004	0.009	0	0	0	0
F6122_8_C_32	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.063	0.932	0.001	0.004	0	0	0	0
F6122_8_C_33	EARLY	SPRING	0.89	0.11	0	0	Feather River Spring	0	0.379	0.482	0.002	0.026	0	0	0.112	0
F6122_8_C_34	LATE	FALL	1	0	0	0		0.011	0.973	0	0.005	0.011	0	0	0	0
F6122_8_C_35	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.958	0.034	0.001	0.005	0	0	0	0
F6122_8_C_36	LATE	FALL	1	0	0	0		0.003	0.975	0.005	0.002	0.015	0	0	0	0
F6122_8_C_37	LATE	FALL	1	0	0	0		0.01	0.001	0	0.031	0.958	0	0	0	0
F6122_8_C_38	HETEROZYGOTE	FALL	1	0	0	0		0.285	0.667	0.003	0.002	0.044	0	0	0	0
F6122_8_C_39	HETEROZYGOTE	FALL	1	0	0	0		0	0.787	0.038	0.174	0	0	0	0	0
F6122_8_C_4	LATE	FALL	1	0	0	0		0.003	0.871	0.126	0	0	0	0	0	0
F6122_8_C_40	LATE	FALL	1	0	0	0		0.001	0.296	0.049	0.638	0.015	0	0	0	0
F6122_8_C_41	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.025	0.975	0	0	0	0	0	0
F6122_8_C_42	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.008	0.988	0	0.004	0	0	0	0
F6122_8_C_43	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.993	0.005	0.002	0	0	0	0	0
F6122_8_C_44	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.699	0.278	0.002	0.019	0	0	0	0
F6122_8_C_45	LATE	FALL	1	0	0	0		0.011	0.172	0.004	0.064	0.749	0	0	0	0
F6122_8_C_46	LATE	FALL	1	0	0	0		0.001	0.917	0.074	0.001	0.007	0	0	0	0
F6122_8_C_47	LATE	FALL	1	0	0	0		0	0.912	0.066	0.021	0.001	0	0	0	0
F6122_8_C_48	LATE	FALL	1	0	0	0		0.368	0.603	0	0.02	0.009	0	0	0	0
F6122_8_C_49	HETEROZYGOTE	FALL	1	0	0	0		0.02	0.886	0.001	0.001	0.09	0	0	0.002	0
F6122_8_C_5	LATE	FALL	1	0	0	0		0.001	0.275	0	0.098	0.626	0	0	0	0
F6122_8_C_50	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.268	0.007	0.702	0.021	0	0	0	0
F6122_8_C_6	LATE	FALL	1	0	0	0		0.005	0	0	0.002	0.993	0	0	0	0
F6122_8_C_7	LATE	FALL	0.99	0.01	0	0		0.025	0.017	0.002	0.002	0.946	0	0	0.008	0
F6122_8_C_8	LATE	FALL	1	0	0	0		0.01	0.5	0	0.178	0.312	0	0	0	0
F6122_8_C_9	LATE	FALL	1	0	0	0		0	0.994	0.001	0.004	0.001	0	0	0	0
F6122_8_D_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.986	0.012	0.001	0.001	0	0	0	0
F6122_8_D_10	HETEROZYGOTE	FALL	1	0	0	0		0.035	0.204	0	0.665	0.096	0	0	0	0
F6122_8_D_11	LATE	FALL	1	0	0	0		0	0.102	0.824	0	0.073	0	0	0	0
F6122_8_D_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.994	0.004	0	0.002	0	0	0	0
F6122_8_D_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.57	0.107	0.001	0.32	0	0	0	0
F6122_8_D_14	HETEROZYGOTE	FALL	1	0	0	0		0.132	0.015	0	0.024	0.829	0	0	0	0
F6122_8_D_15	HETEROZYGOTE	FALL	1	0	0	0		0	0.01	0.99	0	0	0	0	0	0
F6122_8_D_2	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.139	0.859	0	0	0	0	0	0
F6122_8_D_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.063	0.936	0.001	0.001	0	0	0	0
F6122_8_D_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.986	0.014	0	0	0	0	0	0
F6122_8_D_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.01	0.424	0.281	0.016	0.266	0	0	0.003	0
F6122_8_D_6	LATE	FALL	1	0	0	0		0.017	0.83	0.146	0.007	0	0	0	0	0
F6122_8_D_7	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.112	0.886	0	0	0	0	0	0
F6122_8_D_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0	0.995	0	0.005	0	0	0	0
F6122_8_D_9	HETEROZYGOTE	FALL	1	0	0	0		0	0.051	0	0.8	0.149	0	0	0	0
F6122_9_A_1	LATE	FALL	0.98	0.02	0	0		0.452	0.014	0.141	0.001	0.375	0	0	0.018	0
F6122_9_B_1	LATE	FALL	1	0	0	0		0.007	0.861	0.13	0	0.001	0	0	0	0
F6122_9_B_10	LATE	FALL	1	0	0	0		0.735	0.038	0	0.216	0.011	0	0	0	0
F6122_9_B_11																
F6122_9_B_12																
F6122_9_B_13	LATE	FALL	1	0	0	0		0.046	0.534	0.003	0.376	0.04	0	0	0	0
F6122_9_B_14	LATE	FALL	1	0	0	0		0.196	0.475	0.001	0.001	0.327	0	0	0.001	0
F6122_9_B_15	LATE	FALL	1	0	0	0		0	0.112	0.003	0.052	0.832	0	0	0	0
F6122_9_B_16	LATE	FALL	0.99	0.01	0	0		0.006	0.006	0	0.114	0.86	0	0	0.013	0
F6122_9_B_17	LATE	FALL	1	0	0	0		0	0.031	0	0.947	0.022	0	0	0	0
F6122_9_B_18	LATE	FALL	1	0	0	0		0.05	0.058	0.002	0.031	0.859	0	0	0.001	0
F6122_9_B_19																
F6122_9_B_2	LATE	FALL	0.99	0.01	0	0		0.015	0.247	0.075	0.168	0.484	0	0	0.012	0
F6122_9_B_20																
F6122_9_B_21	LATE	FALL	1	0	0	0		0.029	0.144	0	0.51	0.317	0	0	0	0
F6122_9_B_22	LATE	FALL	1	0	0	0		0.01	0.013	0	0.922	0.051	0	0	0.004	0
F6122_9_B_23	LATE	FALL	1	0	0	0		0.025	0.537	0.018	0.036	0.381	0	0	0.004	0
F6122_9_B_24	HETEROZYGOTE	FALL	1	0	0	0		0	0.09	0.002	0.907	0	0	0	0	0
F6122_9_B_25	LATE	FALL	0.99	0.01	0	0		0.001	0.023	0	0.002	0.967	0	0	0.007	0
F6122_9_B_26	LATE	FALL	1	0	0	0		0.002	0.096	0.04	0.003	0.86	0	0	0	0
F6122_9_B_27																
F6122_9_B_28																
F6122_9_B_29	LATE	FALL	1	0	0	0		0.002	0.003	0	0.002	0.994	0	0	0	0
F6122_9_B_3																
F6122_9_B_30	LATE	FALL	1	0	0	0		0	0.967	0.03	0.002	0	0	0	0	0
F6122_9_B_31	LATE	FALL	1	0	0	0		0	0.334	0.003	0.162	0.501	0	0	0	0
F6122_9_B_32	LATE	FALL	1	0	0	0		0.005	0.791	0.001	0.182	0.019	0	0	0.001	0
F6122_9_B_33	LATE	FALL	1	0	0	0		0.003	0.086	0	0.316	0.596	0	0	0	0
F6122_9_B_34	LATE	FALL	1	0	0	0		0	0.845	0	0.133	0.022	0	0	0	0
F6122_9_B_35	LATE	FALL	1	0	0	0		0.064	0.829	0	0.008	0.099	0	0	0	0
F6122_9_B_36	LATE	FALL	1	0	0	0		0.006	0.847	0	0.138	0.009	0	0	0	0
F6122_9_B_37	LATE	FALL	1	0	0	0		0.216	0.196	0.04	0	0.547	0	0	0	0
F6122_9_B_38	LATE	FALL	1	0	0	0		0.003	0.025	0	0.002	0.97	0	0	0	0
F6122_9_B_39	LATE	FALL	1	0	0	0		0.68	0.018	0	0.161	0.141	0	0	0	0
F6122_9_B_4																
F6122_9_B_40	LATE	FALL	0.99	0.01	0	0		0.008	0.437	0	0.39	0.159	0	0	0.006	0
F6122_9_B_41	LATE	FALL	0.98	0.02	0	0		0.001	0.279	0.005	0.05	0.642	0	0	0.023	0
F6122_9_B_42	LATE	FALL	0.94	0.06	0	0		0.009	0.233	0.002	0.001	0.698	0	0	0.057	0
F6122_9_B_43																
F6122_9_B_44																
F6122_9_B_45	LATE	FALL	1	0	0	0		0.014	0.295	0	0.057	0.634	0	0	0	0
F6122_9_B_5	LATE	FALL	1	0	0	0		0.014	0.488	0.081	0.415	0.002	0	0	0	0
F6122_9_B_6	LATE	FALL	1	0	0	0		0	0.005	0	0.005	0.989	0	0	0	0
F6122_9_B_7	LATE	FALL	1	0	0	0		0	0.978	0.006	0	0.016	0	0	0	0
F6122_9_B_8	LATE	LATEFALL	0.13	0.87	0	0		0.107	0.011	0.001	0.001	0.007	0	0	0.873	0
F6122_9_B_9	LATE	FALL	1	0	0	0		0.001	0.302	0.001	0.518	0.178	0	0	0.001	0
F6122_9_C_1	LATE	FALL	1	0	0	0		0.004	0.038	0.957	0	0.002	0	0	0	0
F6122_9_C_10	LATE	FALL	1	0	0	0		0.199	0.046	0	0.118	0.637	0	0	0	0
F6122_9_C_11	LATE	FALL	1	0	0	0		0.226	0.761	0.01	0	0.001	0	0	0.001	0
F6122_9_C_12	LATE	FALL	1	0	0	0		0	0.938	0.024	0.035	0.003	0	0	0	0
F6122_9_C_13	HETEROZYGOTE	FALL	1	0	0	0		0.686	0.178	0.003	0.059	0.075	0	0	0	0
F6122_9_C_14	LATE	FALL	1	0	0	0		0	0.998	0.002	0	0	0	0	0	0
F6122_9_C_15	LATE	FALL	1	0	0	0		0.001	0.05	0	0.007	0.941	0	0	0	0
F6122_9_C_16	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.951	0.046	0	0	0	0	0	0
F6122_9_C_17	LATE	FALL	1	0	0	0		0.001	0.998	0	0	0.002	0	0	0	0
F6122_9_C_18	LATE	FALL	1	0	0	0		0	0.597	0.004	0.306	0.093	0	0	0	0
F6122_9_C_19	HETEROZYGOTE	FALL	1	0	0	0		0.051	0.335	0	0.596	0.018	0	0	0	0
F6122_9_C_2	LATE	FALL	1	0	0	0		0.003	0.879	0.025	0.042	0.051	0	0	0	0
F6122_9_C_20	LATE	FALL	1	0	0	0		0.021	0.153	0.346	0.04	0.441	0	0	0	0
F6122_9_C_21	LATE	FALL	1	0	0	0		0.251	0.718	0.026	0.001	0.005	0	0	0	0
F6122_9_C_22	HETEROZYGOTE	LATEFALL	0.45	0.55	0	0		0.007	0.001	0.001	0	0.438	0	0	0.553	0
F6122_9_C_23	HETEROZYGOTE	FALL	1	0	0	0		0.052	0.886	0.001	0.059	0.001	0	0	0	0
F6122_9_C_24	LATE	FALL	1	0	0	0		0	0.952	0.047	0	0	0	0	0	0
F6122_9_C_25	LATE	FALL	1	0	0	0		0.101	0.896	0.002	0	0.001	0	0	0	0
F6122_9_C_26	HETEROZYGOTE	FALL	1	0	0	0		0.003	0.406	0.329	0.005	0.256	0	0	0	0
F6122_9_C_27	LATE	FALL	1	0	0	0		0.003	0.962	0.014	0.013	0.007	0	0	0	0
F6122_9_C_28	HETEROZYGOTE	FALL	1	0	0	0		0.018	0.965	0	0.01	0.007	0	0	0	0
F6122_9_C_29	LATE	FALL	0.86	0.14	0	0		0.006	0.81	0	0.018	0.027	0	0	0.139	0
F6122_9_C_3	LATE	FALL	1	0	0	0		0.009	0.034	0	0.001	0.957	0	0	0	0
F6122_9_C_30	LATE	FALL	1	0	0	0		0.194	0.008	0	0.099	0.699	0	0	0	0
F6122_9_C_31	HETEROZYGOTE	FALL	1	0	0	0		0.104	0.246	0.006	0.038	0.604	0	0	0.003	0
F6122_9_C_32	LATE	FALL	1	0	0	0		0.001	0.711	0	0.284	0.004	0	0	0	0
F6122_9_C_33	LATE	FALL	1	0	0	0		0.003	0	0	0.132	0.865	0	0	0	0
F6122_9_C_34	LATE	FALL	1	0	0	0		0	1	0	0	0	0	0	0	0
F6122_9_C_35	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.016	0	0.005	0.967	0	0	0.004	0
F6122_9_C_36	LATE	FALL	1	0	0	0		0.004	0.967	0.008	0.005	0.016	0	0	0	0
F6122_9_C_37	LATE	FALL	1	0	0	0		0.008	0.974	0	0.002	0.016	0	0	0	0
F6122_9_C_38																
F6122_9_C_39																
F6122_9_C_4	HETEROZYGOTE	FALL	1	0	0	0		0	0.995	0.002	0.002	0.002	0	0	0	0
F6122_9_C_40	HETEROZYGOTE	FALL	1	0	0	0		0.075	0.128	0.003	0.257	0.538	0	0	0	0
F6122_9_C_41	LATE	FALL	1	0	0	0		0	0.995	0	0	0.005	0	0	0	0
F6122_9_C_42	LATE	FALL	1	0	0	0		0.012	0.041	0	0.909	0.038	0	0	0	0
F6122_9_C_43	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.999	0.001	0	0	0	0	0	0
F6122_9_C_44	LATE	FALL	1	0	0	0		0.788	0.052	0	0.001	0.156	0	0	0.003	0
F6122_9_C_45	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.075	0.924	0	0.001	0	0	0	0
F6122_9_C_46																
F6122_9_C_47	LATE	FALL	1	0	0	0		0.008	0.357	0.102	0.004	0.529	0	0	0	0
F6122_9_C_48	HETEROZYGOTE	FALL	1	0	0	0		0	0.993	0.007	0	0	0	0	0	0
F6122_9_C_49	LATE	FALL	1	0	0	0		0.001	0.814	0.001	0.015	0.168	0	0	0	0
F6122_9_C_5	HETEROZYGOTE	FALL	1	0	0	0		0.699	0.045	0	0.011	0.244	0	0	0	0
F6122_9_C_50	LATE	FALL	1	0	0	0		0	0	0	0.002	0.998	0	0	0	0
F6122_9_C_6																
F6122_9_C_7																
F6122_9_C_8	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.353	0.003	0.601	0.035	0	0	0	0
F6122_9_C_9	LATE	FALL	1	0	0	0		0.003	0.997	0	0	0	0	0	0	0
F6122_9_D_1	LATE	FALL	1	0	0	0		0.003	0.032	0.01	0.061	0.893	0	0	0	0
F6122_9_D_10	LATE	FALL	1	0	0	0		0	0.982	0.007	0.006	0.005	0	0	0	0
F6122_9_D_11	HETEROZYGOTE	FALL	1	0	0	0		0	0.195	0.016	0.699	0.09	0	0	0	0
F6122_9_D_12	LATE	FALL	1	0	0	0		0.807	0.024	0.15	0.003	0.016	0	0	0	0
F6122_9_D_13	LATE	FALL	1	0	0	0		0	0.706	0.004	0.003	0.286	0	0	0	0
F6122_9_D_14	LATE	FALL	1	0	0	0		0.002	0.977	0.004	0.011	0.007	0	0	0	0
F6122_9_D_15	LATE	FALL	0.99	0.01	0	0		0	0.226	0.759	0.001	0.005	0	0	0.009	0
F6122_9_D_16	LATE	FALL	0.99	0.01	0	0		0.595	0.286	0.102	0.007	0	0	0	0.009	0
F6122_9_D_17	LATE	FALL	1	0	0	0		0.678	0.2	0.095	0.003	0.025	0	0	0	0
F6122_9_D_18	LATE	FALL	1	0	0	0		0	0.429	0	0.564	0.007	0	0	0	0
F6122_9_D_19	LATE	FALL	1	0	0	0		0.001	0.383	0.586	0.029	0.002	0	0	0	0
F6122_9_D_2	HETEROZYGOTE	FALL	1	0	0	0		0	0.005	0.001	0.083	0.912	0	0	0	0
F6122_9_D_20	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.867	0.006	0.079	0.047	0	0	0	0
F6122_9_D_21	LATE	FALL	1	0	0	0		0	0.08	0	0.481	0.439	0	0	0	0
F6122_9_D_22	LATE	FALL	1	0	0	0		0.286	0.299	0.001	0.055	0.36	0	0	0	0
F6122_9_D_23	LATE	FALL	1	0	0	0		0.001	0.026	0	0.754	0.218	0	0	0.001	0
F6122_9_D_24	LATE	FALL	1	0	0	0		0.002	0.013	0	0.887	0.097	0	0	0	0
F6122_9_D_25	LATE	FALL	1	0	0	0		0.002	0.932	0	0.002	0.064	0	0	0	0
F6122_9_D_26	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.752	0.144	0.022	0.079	0	0	0.001	0
F6122_9_D_27	LATE	FALL	1	0	0	0		0.553	0.432	0	0.003	0.013	0	0	0	0
F6122_9_D_28	LATE	FALL	1	0	0	0		0	0.97	0	0.015	0.014	0	0	0	0
F6122_9_D_29	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.807	0.188	0.001	0	0	0	0	0
F6122_9_D_3	HETEROZYGOTE	FALL	1	0	0	0		0.013	0.808	0.004	0.022	0.152	0	0	0	0
F6122_9_D_30	EARLY	SPRING	1	0	0	0	Feather River Spring	0.011	0.673	0.309	0.001	0.006	0	0	0	0
F6122_9_D_31	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.107	0.89	0	0	0	0	0	0
F6122_9_D_32	LATE	FALL	1	0	0	0		0.016	0.82	0.119	0	0.045	0	0	0	0
F6122_9_D_33	LATE	FALL	1	0	0	0		0.209	0.385	0.005	0.322	0.079	0	0	0	0
F6122_9_D_34	LATE	FALL	0.98	0.02	0	0		0	0.801	0.005	0.001	0.176	0	0	0.017	0
F6122_9_D_35	LATE	FALL	1	0	0	0		0.064	0.763	0.008	0.164	0	0	0	0.001	0
F6122_9_D_36	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.018	0.235	0.003	0.05	0.683	0.001	0	0.009	0
F6122_9_D_37	LATE	FALL	1	0	0	0		0.003	0.993	0.002	0.001	0	0	0	0	0
F6122_9_D_38	LATE	FALL	1	0	0	0		0	0	0	0.011	0.988	0	0	0	0
F6122_9_D_39	HETEROZYGOTE	FALL	1	0	0	0		0	0.972	0.003	0.021	0.004	0	0	0	0
F6122_9_D_4	LATE	FALL	1	0	0	0		0.111	0.501	0.039	0.339	0.01	0	0	0	0
