Sample ID,Sampling Event,Date,Time,FL (mm),Field Run ID,SHERLOCK ID,SHERLOCK Early/Late  Call,SHERLOCK Spring/Winter Call,GTSeq ID,Gtseq Chr28 haplo,GTSeq Run ID,Final Run Designation,,** = Incongruence,"Spring*=Early/Early sample that most likely is spring, but has not been run through the spring/winter assay"
DEL23_11_A_4,11,4/4/2023,11:33,36,Fall,,Early/Early,,,,,Spring*,,,
DEL23_11_A_5,11,4/4/2023,11:50,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
DEL23_11_B_1,11,4/4/2023,11:31,64,Fall,,,,,,,,,,
DEL23_11_B_2,11,4/4/2023,11:47,54,Fall,,Late/Late,,,,,Fall or Late Fall,,,
DER23_11_A_1,11,4/11/2023,9:46,35,n/r,,Early/Early,,,,,Spring*,,,
F1723_11_A_1,11,4/3/2023,12:45,38,1,,Late/Late,,,,,Fall or Late Fall,,,
F1723_11_A_2,11,4/3/2023,12:45,43,1,,Late/Late,,,,,Fall or Late Fall,,,
F1723_11_A_3,11,4/5/2023,10:31,37,n/r,,,,,,,,,,
F1723_11_A_4,11,4/5/2023,10:40,37,n/r,,,,,,,,,,
F1723_11_A_5,11,4/5/2023,10:45,38,n/r,,,,,,,,,,
F1723_11_A_6,11,4/6/2023,10:55,91,n/r,,,,,,,,,,
F1723_11_A_7,11,4/6/2023,11:00,49,n/r,,Late/Late,,,,,Fall or Late Fall,,,
F1723_11_A_8,11,4/6/2023,11:05,40,n/r,,Late/Late,,,,,Fall or Late Fall,,,
F1723_11_A_9,11,4/7/2023,11:07,48,n/r,,,,,,,,,,
F1723_11_B_1,11,4/5/2023,10:34,56,n/r,,,,,,,,,,
F1723_11_B_2,11,4/5/2023,10:37,65,n/r,,Late/Late,,,,,Fall or Late Fall,,,
F1723_11_B_3,11,4/5/2023,10:43,50,n/r,,,,,,,,,,
F1723_11_B_4,11,4/5/2023,10:47,66,n/r,,,,,,,,,,
F1723_11_B_5,11,4/5/2023,10:50,62,n/r,,Late/Late,,,,,Fall or Late Fall,,,
F1723_11_C_1,11,4/3/2023,12:45,80,2,,,,,,,,,,
F6123_11_A_1,11,4/3/2023,13:30,40,Fall,,,,,,,,,,
F6123_11_A_10,11,4/3/2023,13:53,41,Fall,,,,,,,,,,
F6123_11_A_11,11,4/3/2023,13:54,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_12,11,4/3/2023,13:55,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_13,11,4/3/2023,13:56,38,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_14,11,4/3/2023,13:57,46,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_15,11,4/3/2023,13:59,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_16,11,4/3/2023,14:00,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_17,11,4/3/2023,14:01,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_18,11,4/3/2023,14:02,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_19,11,4/3/2023,14:05,35,Fall,,,,,,,,,,
F6123_11_A_2,11,4/3/2023,13:34,44,Fall,,,,,,,,,,
F6123_11_A_20,11,4/3/2023,14:06,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_21,11,4/3/2023,14:08,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_22,11,4/3/2023,14:09,35,Fall,,,,,,,,,,
F6123_11_A_23,11,4/3/2023,14:10,44,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_24,11,4/3/2023,14:12,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_25,11,4/3/2023,14:16,33,Late Fall,,,,,,,,,,
F6123_11_A_26,11,4/3/2023,14:17,35,Fall,,,,,,,,,,
F6123_11_A_27,11,4/3/2023,14:19,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_28,11,4/3/2023,14:21,46,Fall,,,,,,,,,,
F6123_11_A_29,11,4/3/2023,14:22,47,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_3,11,4/3/2023,13:36,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_30,11,4/3/2023,14:23,44,Fall,,,,,,,,,,
F6123_11_A_31,11,4/3/2023,14:26,48,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_32,11,4/3/2023,14:27,46,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_33,11,4/3/2023,14:28,44,Fall,,,,,,,,,,
F6123_11_A_34,11,4/3/2023,14:37,48,Fall,,,,,,,,,,
F6123_11_A_35,11,4/3/2023,14:38,49,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_36,11,4/3/2023,14:39,46,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_37,11,4/4/2023,12:11,47,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_38,11,4/4/2023,12:11,45,Fall,,,,,,,,,,
F6123_11_A_39,11,4/4/2023,12:11,39,Fall,,,,,,,,,,
F6123_11_A_4,11,4/3/2023,13:37,39,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_40,11,4/4/2023,12:11,49,Fall,,,,,,,,,,
F6123_11_A_41,11,4/4/2023,12:11,34,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_42,11,4/4/2023,12:11,39,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_43,11,4/4/2023,12:11,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_44,11,4/4/2023,12:11,41,Fall,,,,,,,,,,
F6123_11_A_45,11,4/4/2023,12:11,44,Fall,,,,,,,,,,
F6123_11_A_46,11,4/4/2023,12:11,35,Fall,,,,,,,,,,
F6123_11_A_47,11,4/4/2023,12:11,44,Fall,,,,,,,,,,
F6123_11_A_48,11,4/4/2023,12:11,48,Fall,,,,,,,,,,
F6123_11_A_49,11,4/4/2023,12:11,43,Fall,,,,,,,,,,
F6123_11_A_5,11,4/3/2023,13:38,34,Fall,,,,,,,,,,
F6123_11_A_50,11,4/4/2023,12:11,36,Fall,,,,,,,,,,
F6123_11_A_51,11,4/4/2023,12:11,35,Fall,,,,,,,,,,
F6123_11_A_52,11,4/4/2023,12:11,36,Fall,,,,,,,,,,
F6123_11_A_53,11,4/4/2023,12:11,34,Fall,,,,,,,,,,
F6123_11_A_54,11,4/4/2023,12:11,34,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_55,11,4/4/2023,12:11,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_56,11,4/4/2023,12:11,35,Fall,,,,,,,,,,
F6123_11_A_57,11,4/4/2023,12:11,36,Fall,,,,,,,,,,
F6123_11_A_58,11,4/4/2023,12:11,34,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_59,11,4/4/2023,12:11,34,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_6,11,4/3/2023,13:40,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_60,11,4/4/2023,12:11,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_61,11,4/4/2023,12:11,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_62,11,4/4/2023,12:11,34,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_63,11,4/4/2023,12:11,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_64,11,4/4/2023,12:11,32,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_65,11,4/4/2023,12:11,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_66,11,4/6/2023,12:05,48,Fall,,,,,,,,,,
F6123_11_A_67,11,4/6/2023,12:10,40,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_68,11,4/6/2023,12:11,37,Fall,,,,,,,,,,
F6123_11_A_69,11,4/6/2023,12:12,44,Fall,,,,,,,,,,
F6123_11_A_7,11,4/3/2023,13:46,44,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_70,11,4/6/2023,12:13,37,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_71,11,4/6/2023,12:15,44,Fall,,,,,,,,,,
F6123_11_A_72,11,4/6/2023,12:16,36,Fall,,,,,,,,,,
F6123_11_A_73,11,4/6/2023,12:17,45,Fall,,,,,,,,,,
F6123_11_A_74,11,4/6/2023,12:18,37,Fall,,,,,,,,,,
F6123_11_A_75,11,4/6/2023,12:20,37,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_76,11,4/6/2023,12:22,32,Late Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_77,11,4/6/2023,12:23,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_78,11,4/6/2023,12:25,36,Fall,,,,,,,,,,
F6123_11_A_79,11,4/6/2023,12:26,37,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_8,11,4/3/2023,13:50,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_80,11,4/6/2023,12:29,37,Fall,,,,,,,,,,
F6123_11_A_81,11,4/6/2023,12:31,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_82,11,4/6/2023,12:32,36,Fall,,,,,,,,,,
F6123_11_A_83,11,4/7/2023,14:51,46,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_84,11,4/7/2023,14:52,44,Fall,,,,,,,,,,
F6123_11_A_85,11,4/7/2023,14:53,38,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_86,11,4/7/2023,14:54,37,Fall,,,,,,,,,,
F6123_11_A_87,11,4/7/2023,14:55,34,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_A_9,11,4/3/2023,13:51,40,Fall,,,,,,,,,,
F6123_11_B_1,11,4/3/2023,13:42,54,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_B_10,11,4/3/2023,14:45,66,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_B_2,11,4/3/2023,13:48,53,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_B_3,11,4/3/2023,14:33,50,Fall,,,,,,,,,,
F6123_11_B_4,11,4/3/2023,14:35,54,Fall,,,,,,,,,,
F6123_11_B_5,11,4/3/2023,14:36,53,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_B_6,11,4/3/2023,14:40,50,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_B_7,11,4/3/2023,14:41,53,Fall,,Late/Late,,,,,Fall or Late Fall,,,
F6123_11_B_8,11,4/3/2023,14:42,68,Fall,,,,,,,,,,
F6123_11_B_9,11,4/3/2023,14:43,57,Fall,,,,,,,,,,
KNL23_11_B_1,11,4/4/2023,10:24,59,1,,Late/Late,,,,,Fall or Late Fall,,,
KNL23_11_B_2,11,4/4/2023,10:32,58,1,,Early/Early,,,,,Spring*,,,
KNL23_11_C_1,11,4/4/2023,10:20,73,1,,,,,,,,,,
KNL23_11_C_2,11,4/4/2023,10:29,67,1,,,,,,,,,,
KNL23_11_C_3,11,4/5/2023,10:10,72,1,,Early/Early,,,,,Spring*,,,
MIL23_11_A_1,11,4/10/2023,12:15,33,n/r,,Early/Early,,,,,Spring*,,,
MIL23_11_A_2,11,4/10/2023,12:17,33,n/r,,,,,,,,,,
MIL23_11_A_3,11,4/10/2023,12:20,37,n/r,,Late/Late,,,,,Fall or Late Fall,,,
MIL23_11_A_4,11,4/10/2023,12:21,35,n/r,,Late/Late,,,,,Fall or Late Fall,,,
MIL23_11_A_5,11,4/10/2023,12:23,35,n/r,,,,,,,,,,
MIL23_11_A_6,11,4/10/2023,12:24,37,n/r,,Early/Early,,,,,Spring*,,,
MIL23_11_A_7,11,4/10/2023,12:26,36,n/r,,Late/Late,,,,,Fall or Late Fall,,,
MIL23_11_A_8,11,4/10/2023,12:28,39,n/r,,Late/Late,,,,,Fall or Late Fall,,,
MIL23_11_A_9,11,4/10/2023,12:30,40,n/r,,Late/Late,,,,,Fall or Late Fall,,,
MIL23_11_B_1,11,4/10/2023,12:31,53,n/r,,Early/Early,,,,,Spring*,,,
MIL23_11_B_2,11,4/10/2023,12:33,55,n/r,,Late/Late,,,,,Fall or Late Fall,,,
MIL23_11_B_3,11,4/10/2023,12:34,40,n/r,,Early/Early,,,,,Spring*,,,
MIL23_11_D_2 NM,11,4/10/2023,n/r,n/r,n/r,,,,,,,,,,
MIL23_11_E_1 NM,11,4/10/2023,n/r,n/r,n/r,,,,,,,,,,
TIS23_11_B_1,11,4/3/2023,10:55,46,n/r,,Late/Late,,,,,Fall or Late Fall,,,
TIS23_11_B_2,11,4/5/2023,12:00,55,n/r,,,,,,,,,,
TIS23_11_B_3,11,4/5/2023,n/r,63,n/r,,Late/Late,,,,,Fall or Late Fall,,,
TIS23_11_B_4,11,4/5/2023,n/r,62,n/r,,,,,,,,,,
TIS23_11_C_1,11,4/3/2023,10:50,77,n/r,,,,,,,,,,
TIS23_11_C_2,11,4/3/2023,10:58,77,n/r,,,,,,,,,,
TIS23_11_C_3,11,4/3/2023,10:59,81,n/r,,,,,,,,,,
TIS23_11_C_4,11,4/5/2023,12:00,82,n/r,,,,,,,,,,
TIS23_11_C_5,11,4/5/2023,12:00,72,n/r,,,,,,,,,,
TIS23_11_D_1,11,4/5/2023,n/r,102,n/r,,,,,,,,,,
TIS23_11_D_2,11,4/5/2023,n/r,91,n/r,,Early/Early,,,,,Spring*,,,
TIS23_11_D_3,11,4/5/2023,n/r,85,n/r,,,,,,,,,,
TIS23_11_D_4,11,4/5/2023,n/r,90,n/r,,Early/Early,,,,,Spring*,,,
TIS23_11_D_5,11,4/6/2023,11:06,90,n/r,,Early/Early,,,,,Spring*,,,
YUR23_11_A_1,11,4/3/2023,9:36,39,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_10,11,4/4/2023,9:11,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_11,11,4/4/2023,9:13,38,Fall,,,,,,,,,,
YUR23_11_A_12,11,4/4/2023,9:15,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_13,11,4/4/2023,9:20,44,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_14,11,4/4/2023,9:22,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_15,11,4/4/2023,9:24,37,Fall,,,,,,,,,,
YUR23_11_A_2,11,4/8/2023,9:37,41,Fall,,,,,,,,,,
YUR23_11_A_3,11,4/3/2023,9:39,39,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_4,11,4/3/2023,9:42,36,Fall,,,,,,,,,,
YUR23_11_A_5,11,4/3/2023,9:48,39,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_6,11,4/3/2023,9:50,35,Fall,,,,,,,,,,
YUR23_11_A_7,11,4/4/2023,9:05,32,Late Fall,,,,,,,,,,
YUR23_11_A_8,11,4/4/2023,9:06,36,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_A_9,11,4/4/2023,9:08,35,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_B_1,11,4/3/2023,9:41,45,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_B_2,11,4/3/2023,9:45,52,Fall,,,,,,,,,,
YUR23_11_B_3,11,4/3/2023,9:46,52,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_B_4,11,4/3/2023,9:52,51,Fall,,Late/Late,,,,,Fall or Late Fall,,,
YUR23_11_B_5,11,4/4/2023,9:18,47,Fall,,,,,,,,,,
BTC23_12_B_1,12,4/17/2023,11:08,60,Fall,,,,,,,,,,
BTC23_12_B_2,12,4/17/2023,11:09,71,Fall,,,,,,,,,,
BTC23_12_B_3,12,4/17/2023,11:11,73,Fall,,,,,,,,,,
BTC23_12_B_4,12,4/20/2023,13:27,75,Fall,,,,,,,,,,
BTC23_12_B_5,12,4/20/2023,13:27,85,Spring,,,,,,,,,,
BTC23_12_C_1,12,4/17/2023,11:16,87,Spring,,,,,,,,,,
BUT23_12_A_2,12,4/5/2023,8:45,48,2,,,,,,,,,,
BUT23_12_A_3,12,4/5/2023,9:08,47,3,,,,,,,,,,
BUT23_12_A_4,12,4/5/2023,9:15,41,3,,,,,,,,,,
BUT23_12_A_5,12,4/5/2023,9:18,45,3,,,,,,,,,,
BUT23_12_A_6,12,4/5/2023,9:20,41,3,,,,,,,,,,
BUT23_12_A_7,12,4/5/2023,9:21,49,3,,,,,,,,,,
BUT23_12_A_8,12,4/5/2023,9:23,46,3,,,,,,,,,,
BUT23_12_C_1,12,4/5/2023,8:45,71,2,,,,,,,,,,
CLR23_12_A_1,12,4/17/2023,9:50,33,Late Fall,,,,,,,,,,
CLR23_12_A_10,12,4/22/2023,9:54,38,Late Fall,,,,,,,,,,
CLR23_12_A_11,12,4/22/2023,9:57,40,Fall,,,,,,,,,,
CLR23_12_A_12,12,4/22/2023,10:00,38,Late Fall,,,,,,,,,,
CLR23_12_A_13,12,4/22/2023,10:04,39,Fall,,,,,,,,,,
CLR23_12_A_14,12,4/22/2023,10:06,40,Fall,,,,,,,,,,
CLR23_12_A_15,12,4/22/2023,10:08,39,Fall,,,,,,,,,,
CLR23_12_A_16,12,4/22/2023,10:10,40,Fall,,,,,,,,,,
CLR23_12_A_17,12,4/22/2023,10:12,39,Fall,,,,,,,,,,
CLR23_12_A_18,12,4/23/2023,11:12,53,Fall,,,,,,,,,,
CLR23_12_A_19,12,4/23/2023,11:14,36,Late Fall,,,,,,,,,,
CLR23_12_A_2,12,4/21/2023,10:53,39,Fall,,,,,,,,,,
CLR23_12_A_20,12,4/23/2023,11:15,38,Late Fall,,,,,,,,,,
CLR23_12_A_21,12,4/23/2023,11:16,38,Late Fall,,,,,,,,,,
CLR23_12_A_22,12,4/23/2023,11:17,37,Late Fall,,,,,,,,,,
CLR23_12_A_23,12,4/23/2023,11:20,38,Late Fall,,,,,,,,,,
CLR23_12_A_24,12,4/23/2023,11:22,37,Late Fall,,,,,,,,,,
CLR23_12_A_25,12,4/24/2023,10:09,39,Late Fall,,,,,,,,,,
CLR23_12_A_3,12,4/21/2023,12:20,38,Late Fall,,,,,,,,,,
CLR23_12_A_4,12,4/21/2023,12:25,38,Late Fall,,,,,,,,,,
CLR23_12_A_5,12,4/21/2023,12:30,36,Late Fall,,,,,,,,,,
CLR23_12_A_6,12,4/21/2023,12:35,36,Late Fall,,,,,,,,,,
CLR23_12_A_7,12,4/22/2023,9:45,38,Late Fall,,,,,,,,,,
CLR23_12_A_8,12,4/22/2023,9:48,39,Fall,,,,,,,,,,
CLR23_12_A_9,12,4/22/2023,9:51,39,Fall,,,,,,,,,,
CLR23_12_B_1,12,4/17/2023,9:50,77,Fall,,,,,,,,,,
CLR23_12_B_2,12,4/21/2023,12:00,60,Fall,,,,,,,,,,
CLR23_12_B_3,12,4/21/2023,12:05,65,Fall,,,,,,,,,,
CLR23_12_B_4,12,4/21/2023,12:10,60,Fall,,,,,,,,,,
CLR23_12_B_5,12,4/21/2023,12:15,79,Fall,,,,,,,,,,
CLR23_12_C_1,12,4/21/2023,9:50,90,Spring,,,,,,,,,,
CLR23_12_C_2,12,4/17/2023,9:50,83,Spring,,,,,,,,,,
DEL23_12_B_1,12,4/17/2023,11:53,64,Fall,,,,,,,,,,
DEL23_12_B_2,12,4/17/2023,11:56,54,Fall,,,,,,,,,,
DER23_12_A_1,12,4/17/2023,12:23,37,n/r,,,,,,,,,,
DER23_12_B_1,12,4/17/2023,12:27,49,n/r,,,,,,,,,,
DER23_12_C_1,12,4/24/2023,15:20,66,n/r,,,,,,,,,,
F1723_12_A_1,12,4/17/2023,12:50,39,Fall,,,,,,,,,,
F1723_12_A_2,12,4/18/2023,11:16,40,Fall,,,,,,,,,,
F1723_12_A_3 NM,12,4/21/2023,11:52,38,Fall,,,,,,,,,,
F1723_12_B_1,12,4/17/2023,12:30,64,n/r,,,,,,,,,,
F1723_12_B_2,12,4/17/2023,12:32,62,n/r,,,,,,,,,,
F1723_12_B_3,12,4/17/2023,12:35,57,n/r,,,,,,,,,,
F1723_12_B_4,12,4/17/2023,12:47,68,n/r,,,,,,,,,,
F1723_12_B_5,12,4/17/2023,12:49,62,n/r,,,,,,,,,,
F1723_12_C_1,12,4/18/2023,11:18,74,n/r,,,,,,,,,,
F1723_12_C_2,12,4/18/2023,11:20,71,n/r,,,,,,,,,,
F1723_12_C_3,12,4/20/2023,14:45,75,n/r,,,,,,,,,,
F6123_12_A_1,12,4/18/2023,11:28,42,Fall,,,,,,,,,,
F6123_12_A_2,12,4/18/2023,11:29,36,Late Fall,,,,,,,,,,
F6123_12_A_3,12,4/18/2023,11:30,35,Late Fall,,,,,,,,,,
F6123_12_A_4,12,4/19/2023,11:20,34,Late Fall,,,,,,,,,,
F6123_12_A_5,12,4/19/2023,11:20,38,Fall,,,,,,,,,,
F6123_12_A_6,12,4/19/2023,11:23,38,Fall,,,,,,,,,,
F6123_12_B_1,12,4/19/2023,11:15,58,Fall,,,,,,,,,,
F6123_12_B_2,12,4/19/2023,11:15,54,Fall,,,,,,,,,,
F6123_12_B_3,12,4/21/2023,12:46,64,Fall,,,,,,,,,,
KNL23_12_B_1,12,4/17/2023,10:20,61,1,,,,,,,,,,
KNL23_12_C_1,12,4/17/2023,10:22,82,2,,,,,,,,,,
KNL23_12_C_2,12,4/17/2023,10:25,70,1,,,,,,,,,,
KNL23_12_C_3,12,4/17/2023,10:28,78,1,,,,,,,,,,
KNL23_12_C_4,12,4/17/2023,10:30,78,1,,,,,,,,,,
KNL23_12_C_5,12,4/17/2023,10:32,79,1,,,,,,,,,,
MIL23_12_A_1,12,4/17/2023,13:48,35,n/r,,,,,,,,,,
MIL23_12_C_1,12,4/20/2023,12:52,66,n/r,,,,,,,,,,
TIS23_12_C_1,12,4/17/2023,11:29,81,1,,,,,,,,,,
TIS23_12_C_2,12,4/17/2023,11:32,71,1,,,,,,,,,,
TIS23_12_C_3,12,4/17/2023,11:34,80,1,,,,,,,,,,
TIS23_12_C_4,12,4/17/2023,11:37,79,1,,,,,,,,,,
TIS23_12_C_5,12,4/17/2023,11:39,69,1,,,,,,,,,,
YUR23_12_A_1,12,4/17/2023,10:35,39,Fall,,,,,,,,,,
YUR23_12_A_10,12,4/18/2023,11:25,36,Late Fall,,,,,,,,,,
YUR23_12_A_11,12,4/19/2023,10:01,39,Fall,,,,,,,,,,
YUR23_12_A_12,12,4/19/2023,10:03,37,Fall,,,,,,,,,,
YUR23_12_A_13,12,4/19/2023,10:06,39,Fall,,,,,,,,,,
YUR23_12_A_14,12,4/19/2023,10:09,35,Late Fall,,,,,,,,,,
YUR23_12_A_15,12,4/19/2023,10:11,39,Fall,,,,,,,,,,
YUR23_12_A_2,12,4/17/2023,10:38,38,Fall,,,,,,,,,,
YUR23_12_A_3,12,4/17/2023,10:40,36,Late Fall,,,,,,,,,,
YUR23_12_A_4,12,4/18/2023,11:00,41,Fall,,,,,,,,,,
YUR23_12_A_5,12,4/18/2023,11:04,37,Fall,,,,,,,,,,
YUR23_12_A_6,12,4/18/2023,11:06,39,Fall,,,,,,,,,,
YUR23_12_A_7,12,4/18/2023,11:11,37,Fall,,,,,,,,,,
YUR23_12_A_8,12,4/18/2023,11:14,37,Fall,,,,,,,,,,
YUR23_12_A_9,12,4/18/2023,11:23,38,Fall,,,,,,,,,,
YUR23_12_B_1,12,4/17/2023,10:34,47,Fall,,,,,,,,,,
YUR23_12_B_2,12,4/17/2023,10:43,61,Fall,,,,,,,,,,
YUR23_12_B_3,12,4/18/2023,11:09,59,Fall,,,,,,,,,,
YUR23_12_B_4,12,4/18/2023,11:17,54,Fall,,,,,,,,,,
YUR23_12_B_5,12,4/18/2023,11:20,53,Fall,,,,,,,,,,
BTC23_13_B_1,13,5/1/2023,15:10,89,Fall,,,,,,,,,,
BTC23_13_B_2,13,5/1/2023,15:15,89,Fall,,,,,,,,,,
BTC23_13_B_3,13,5/6/2023,12:15,77,Fall,,,,,,,,,,
BTC23_13_C_1,13,5/2/2023,15:20,95,Spring,,,,,,,,,,
BTC23_13_C_2,13,5/2/2023,15:25,102,Spring,,,,,,,,,,
BTC23_13_C_3,13,5/2/2023,15:30,102,Spring,,,,,,,,,,
BTC23_13_C_4,13,5/3/2023,9:45,99,Spring,,,,,,,,,,
BTC23_13_C_5,13,5/5/2023,15:26,94,Spring,,,,,,,,,,
BTC23_13_C_6,13,5/6/2023,12:11,90,Spring,,,,,,,,,,
BTC23_13_C_7,13,5/6/2023,12:13,98,Spring,,,,,,,,,,
BTC23_13_C_8,13,5/6/2023,12:15,93,Spring,,,,,,,,,,
BUT23_13_B_1,13,5/4/2023,9:24,68,2,,,,,,,,,,
BUT23_13_B_2,13,5/4/2023,9:30,67,2,,,,,,,,,,
BUT23_13_B_3,13,5/4/2023,9:33,60,2,,,,,,,,,,
BUT23_13_B_4,13,5/4/2023,9:36,63,2,,,,,,,,,,
BUT23_13_B_5,13,5/5/2023,9:10,62,2,,,,,,,,,,
BUT23_13_B_6,13,5/5/2023,9:17,60,2,,,,,,,,,,
BUT23_13_C_1,13,5/4/2023,9:15,76,2,,,,,,,,,,
BUT23_13_C_2,13,5/5/2023,9:14,73,2,,,,,,,,,,
CLR23_13_A_1,13,5/1/2023,9:55,37,Late Fall,,,,,,,,,,
CLR23_13_A_2,13,5/1/2023,10:01,52,Fall,,,,,,,,,,
CLR23_13_A_3,13,5/2/2023,n/r,34,Late Fall,,,,,,,,,,
CLR23_13_A_4,13,5/2/2023,n/r,35,Late Fall,,,,,,,,,,
CLR23_13_A_5,13,5/2/2023,n/r,35,Late Fall,,,,,,,,,,
CLR23_13_A_6,13,5/2/2023,n/r,36,Late Fall,,,,,,,,,,
CLR23_13_A_7,13,5/2/2023,n/r,38,Late Fall,,,,,,,,,,
CLR23_13_A_8,13,5/4/2023,n/r,n/r,n/r,,,,,,,,,,
CLR23_13_B_1,13,5/1/2023,10:03,82,Fall,,,,,,,,,,
CLR23_13_B_2,13,5/2/2023,n/r,76,Fall,,,,,,,,,,
CLR23_13_B_3,13,5/2/2023,n/r,78,Fall,,,,,,,,,,
CLR23_13_B_4,13,5/2/2023,n/r,67,Fall,,,,,,,,,,
CLR23_13_B_5,13,5/3/2023,10:34,75,Fall,,,,,,,,,,
DEL23_13_B_1,13,5/2/2023,13:06,60,Fall,,,,,,,,,,
DEL23_13_B_2,13,5/2/2023,13:14,64,Fall,,,,,,,,,,
DEL23_13_B_3,13,5/2/2023,13:16,64,Fall,,,,,,,,,,
DEL23_13_B_4,13,5/2/2023,13:26,64,Fall,,,,,,,,,,
DEL23_13_B_5,13,5/2/2023,14:00,62,Fall,,,,,,,,,,
DEL23_13_C_1,13,5/2/2023,12:58,79,Fall,,,,,,,,,,
DEL23_13_C_2,13,5/2/2023,13:00,72,Fall,,,,,,,,,,
DEL23_13_C_3,13,5/2/2023,13:10,65,Fall,,,,,,,,,,
DEL23_13_C_4,13,5/3/2023,10:03,74,Fall,,,,,,,,,,
DEL23_13_C_5,13,5/3/2023,10:08,68,Fall,,,,,,,,,,
DEL23_13_C_6,13,5/3/2023,10:11,72,Fall,,,,,,,,,,
