SampleID	Gtseq_Chr28_Geno	Pop_Structure_ID	CV_Fall	CV_Late_Fall	CV_Spring	CV_Winter	Tributary	ButteFall	FRHfall	FRHsp	MillDeerFall	SanJoaquinFall	ButteSp	MillDeerSp	ColemanLF	SacWin
F6123_10_A_25	LATE	FALL	1	0	0	0		0	0.759	0	0.14	0.101	0	0	0	0
F6123_10_A_26	LATE	FALL	1	0	0	0		0.035	0.006	0	0.714	0.245	0	0	0	0
F6123_10_A_27	LATE	FALL	1	0	0	0		0.462	0.001	0	0.008	0.528	0	0	0.001	0
F6123_10_A_28	LATE	FALL	1	0	0	0		0.001	0.036	0	0.799	0.164	0	0	0	0
F6123_10_A_29	LATE	FALL	1	0	0	0		0.071	0.887	0.003	0.035	0.005	0	0	0	0
F6123_10_A_3	LATE	FALL	1	0	0	0		0.003	0	0	0.422	0.574	0	0	0	0
F6123_10_A_30	LATE	FALL	1	0	0	0		0	0.754	0.04	0.159	0.048	0	0	0	0
F6123_10_A_31	LATE	FALL	1	0	0	0		0	0.98	0.001	0.004	0.015	0	0	0	0
F6123_10_A_32	LATE	FALL	1	0	0	0		0.03	0.369	0	0.261	0.34	0	0	0	0
F6123_10_A_4	LATE	FALL	1	0	0	0		0.011	0.03	0.001	0.042	0.916	0	0	0	0
F6123_10_A_5	LATE	FALL	1	0	0	0		0	0.024	0	0.821	0.154	0	0	0	0
F6123_10_A_6	LATE	FALL	1	0	0	0		0.12	0.032	0	0	0.848	0	0	0	0
F6123_10_A_7	LATE	FALL	1	0	0	0		0.124	0.855	0.005	0.003	0.013	0	0	0	0
F6123_10_A_8	LATE	FALL	1	0	0	0		0	0.695	0.304	0	0	0	0	0	0
F6123_10_A_9	LATE	FALL	1	0	0	0		0.005	0.956	0.001	0.002	0.036	0	0	0	0
F6123_11_A_1	LATE	FALL	1	0	0	0		0.009	0.482	0.002	0.002	0.505	0	0	0	0
F6123_11_A_10	LATE	FALL	1	0	0	0		0	0.955	0.013	0.025	0.006	0	0	0	0
F6123_11_A_11	LATE	FALL	1	0	0	0		0.397	0.483	0	0.005	0.115	0	0	0	0
F6123_11_A_12	LATE	FALL	1	0	0	0		0.054	0.282	0	0.233	0.431	0	0	0	0
F6123_11_A_13	LATE	FALL	1	0	0	0		0.001	0.793	0.094	0.057	0.055	0	0	0	0
F6123_11_A_14	LATE	FALL	1	0	0	0		0	0.843	0.152	0.001	0.004	0	0	0	0
F6123_11_A_15	LATE	FALL	1	0	0	0		0.076	0.574	0	0.231	0.116	0	0	0.003	0
F6123_11_A_16	LATE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F6123_11_A_17	LATE	FALL	1	0	0	0		0	0.82	0.001	0.018	0.161	0	0	0	0
F6123_11_A_18	LATE	FALL	1	0	0	0		0.034	0.017	0	0.098	0.85	0	0	0	0
F6123_11_A_19	LATE	FALL	1	0	0	0		0	0.693	0	0.007	0.299	0	0	0	0
F6123_11_A_2	LATE	FALL	0.94	0.06	0	0		0.269	0.046	0.002	0.154	0.471	0	0	0.059	0
F6123_11_A_20	LATE	FALL	1	0	0	0		0	0	0	0.001	0.998	0	0	0	0
F6123_11_A_21	LATE	FALL	1	0	0	0		0.002	0.633	0.294	0.001	0.069	0	0	0	0
F6123_11_A_22	LATE	FALL	1	0	0	0		0	1	0	0	0	0	0	0	0
F6123_11_A_23	LATE	FALL	1	0	0	0		0	0.996	0.004	0	0	0	0	0	0
F6123_11_A_24	LATE	FALL	1	0	0	0		0	0.278	0.001	0.072	0.648	0	0	0	0
F6123_11_A_25	LATE	FALL	1	0	0	0		0.078	0.002	0	0.003	0.917	0	0	0	0
F6123_11_A_26	LATE	FALL	1	0	0	0		0.343	0.597	0	0.005	0.055	0	0	0	0
F6123_11_A_27	LATE	FALL	1	0	0	0		0.003	0.996	0	0	0.001	0	0	0.001	0
F6123_11_A_28	LATE	FALL	1	0	0	0		0	0.981	0	0.001	0.018	0	0	0	0
F6123_11_A_29a	LATE	FALL	1	0	0	0		0.001	0.998	0	0	0	0	0	0	0
F6123_11_A_29b	LATE	FALL	1	0	0	0		0.004	0.995	0	0.001	0	0	0	0	0
F6123_11_A_3	LATE	FALL	1	0	0	0		0.004	0.152	0	0.013	0.831	0	0	0	0
F6123_11_A_30	LATE	FALL	1	0	0	0		0.007	0.992	0	0	0.001	0	0	0	0
F6123_11_A_31	LATE	FALL	1	0	0	0		0.436	0.205	0.05	0	0.309	0	0	0	0
F6123_11_A_32	LATE	FALL	1	0	0	0		0.008	0.834	0	0.004	0.154	0	0	0	0
F6123_11_A_33	LATE	FALL	1	0	0	0		0.001	0.374	0.616	0	0.009	0	0	0	0
F6123_11_A_34	LATE	FALL	1	0	0	0		0.938	0.058	0	0.001	0.003	0	0	0	0
F6123_11_A_35	LATE	FALL	1	0	0	0		0.042	0.899	0.001	0	0.058	0	0	0	0
F6123_11_A_36	LATE	FALL	1	0	0	0		0.022	0.962	0.015	0	0.001	0	0	0	0
F6123_11_A_37	LATE	FALL	1	0	0	0		0	0.367	0.002	0.624	0.006	0	0	0.001	0
F6123_11_A_38	LATE	FALL	0.92	0	0.08	0		0	0.177	0.718	0.019	0	0	0.083	0.001	0
F6123_11_A_39	HETEROZYGOTE	FALL	1	0	0	0		0.599	0.27	0	0.061	0.069	0	0	0.001	0
F6123_11_A_4	LATE	FALL	1	0	0	0		0.001	0.004	0.004	0.15	0.84	0	0.001	0	0
F6123_11_A_40a	LATE	FALL	1	0	0	0		0.052	0.771	0	0.007	0.17	0	0	0	0
F6123_11_A_40b	LATE	FALL	1	0	0	0		0.024	0.703	0	0.011	0.261	0	0	0.001	0
F6123_11_A_41	LATE	FALL	1	0	0	0		0	0.257	0.022	0.003	0.718	0	0	0	0
F6123_11_A_42	LATE	FALL	1	0	0	0		0.003	0.052	0	0.002	0.942	0	0	0	0
F6123_11_A_43	LATE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F6123_11_A_44	HETEROZYGOTE	FALL	1	0	0	0		0.066	0.28	0.001	0.632	0.019	0	0	0.003	0
F6123_11_A_45	HETEROZYGOTE	FALL	1	0	0	0		0.075	0.127	0.02	0.75	0.028	0	0	0	0
F6123_11_A_46	LATE	FALL	1	0	0	0		0.191	0.252	0.008	0.008	0.542	0	0	0	0
F6123_11_A_47	HETEROZYGOTE	FALL	1	0	0	0		0.193	0.74	0.002	0.01	0.055	0	0	0	0
F6123_11_A_48	HETEROZYGOTE	FALL	1	0	0	0		0	0.796	0.104	0.081	0.019	0	0	0	0
F6123_11_A_49	HETEROZYGOTE	FALL	1	0	0	0		0.011	0.212	0.001	0.174	0.602	0	0	0	0
F6123_11_A_5	LATE	FALL	1	0	0	0		0.187	0.502	0.018	0.001	0.293	0	0	0	0
F6123_11_A_50	LATE	FALL	1	0	0	0		0	0.002	0	0.002	0.996	0	0	0	0
F6123_11_A_51	LATE	FALL	1	0	0	0		0.001	0.31	0	0.689	0	0	0	0	0
F6123_11_A_52	LATE	FALL	1	0	0	0		0	0.763	0.002	0.221	0.013	0	0	0	0
F6123_11_A_53	LATE	FALL	0.99	0.01	0	0		0.001	0.872	0.047	0.002	0.072	0	0	0.006	0
F6123_11_A_54	LATE	FALL	1	0	0	0		0	0.854	0	0.09	0.056	0	0	0	0
F6123_11_A_55	LATE	FALL	1	0	0	0		0	0.84	0	0.159	0.001	0	0	0	0
F6123_11_A_56	LATE	FALL	0.91	0.09	0	0		0.094	0.583	0.004	0.017	0.214	0	0	0.087	0
F6123_11_A_57	LATE	FALL	1	0	0	0		0.005	0.003	0	0.002	0.989	0	0	0	0
F6123_11_A_58	LATE	FALL	0.99	0.01	0	0		0.1	0.667	0.001	0.146	0.078	0	0	0.008	0
F6123_11_A_59	LATE	FALL	1	0	0	0		0.001	0.858	0	0.138	0.002	0	0	0	0
F6123_11_A_6	LATE	FALL	1	0	0	0		0.01	0.38	0	0.011	0.599	0	0	0	0
F6123_11_A_60	LATE	FALL	1	0	0	0		0	0.36	0.009	0.011	0.619	0	0	0	0
F6123_11_A_61	LATE	FALL	1	0	0	0		0.012	0.105	0.042	0.022	0.816	0	0	0.003	0
F6123_11_A_62	LATE	FALL	1	0	0	0		0.009	0.003	0	0.892	0.095	0	0	0.002	0
F6123_11_A_63	LATE	FALL	1	0	0	0		0.001	0.603	0.022	0.004	0.37	0	0	0	0
F6123_11_A_64	LATE	FALL	1	0	0	0		0.001	0.846	0.001	0.112	0.04	0	0	0	0
F6123_11_A_65	LATE	FALL	1	0	0	0		0.001	0.006	0	0.001	0.993	0	0	0	0
F6123_11_A_66	LATE	FALL	1	0	0	0		0	0.986	0	0.013	0.001	0	0	0	0
F6123_11_A_67	LATE	FALL	0.96	0.04	0	0		0.004	0.915	0	0.003	0.037	0	0	0.04	0
F6123_11_A_68	LATE	FALL	1	0	0	0		0.009	0.449	0.014	0.013	0.515	0	0	0	0
F6123_11_A_69	LATE	FALL	1	0	0	0		0	1	0	0	0	0	0	0	0
F6123_11_A_7	LATE	FALL	1	0	0	0		0.216	0.333	0.117	0.004	0.331	0	0	0	0
F6123_11_A_70	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.987	0.009	0.001	0.001	0	0	0.001	0
F6123_11_A_72a	LATE	FALL	1	0	0	0		0	0.453	0.029	0	0.516	0	0	0.001	0
F6123_11_A_72b	LATE	FALL	0.99	0.01	0	0		0	0.495	0.069	0	0.431	0	0	0.005	0
F6123_11_A_72c	LATE	FALL	1	0	0	0		0	0.878	0.039	0	0.08	0	0	0.002	0
F6123_11_A_73	LATE	FALL	1	0	0	0		0	0.103	0.896	0	0.001	0	0	0	0
F6123_11_A_74	LATE	FALL	1	0	0	0		0	0.053	0	0.847	0.099	0	0	0	0
F6123_11_A_75	LATE	FALL	1	0	0	0		0	0.295	0	0.017	0.688	0	0	0	0
F6123_11_A_76	LATE	FALL	1	0	0	0		0.008	0.438	0.003	0.414	0.138	0	0	0	0
F6123_11_A_77	LATE	FALL	1	0	0	0		0.013	0.291	0.063	0.015	0.619	0	0	0	0
F6123_11_A_78	LATE	FALL	1	0	0	0		0.126	0.415	0	0.41	0.048	0	0	0.002	0
F6123_11_A_79	LATE	FALL	1	0	0	0		0.008	0.019	0.012	0.007	0.954	0	0	0	0
F6123_11_A_8	LATE	FALL	1	0	0	0		0.003	0.967	0.001	0.002	0.028	0	0	0	0
F6123_11_A_80	LATE	FALL	1	0	0	0		0.004	0.849	0	0.014	0.133	0	0	0	0
F6123_11_A_81	LATE	FALL	1	0	0	0		0	0.035	0.004	0.045	0.916	0	0	0	0
F6123_11_A_82	LATE	FALL	1	0	0	0		0	1	0	0	0	0	0	0	0
F6123_11_A_83	LATE	FALL	1	0	0	0		0.001	0.188	0	0.119	0.691	0	0	0	0
F6123_11_A_84	LATE	FALL	1	0	0	0		0.782	0.181	0.001	0.031	0.005	0	0	0	0
F6123_11_A_85	LATE	FALL	1	0	0	0		0.004	0.466	0.021	0.503	0.005	0	0	0	0
F6123_11_A_86	LATE	FALL	1	0	0	0		0.001	0.023	0	0.006	0.97	0	0	0	0
F6123_11_A_87	LATE	FALL	1	0	0	0		0.173	0.086	0.001	0	0.74	0	0	0	0
F6123_11_A_9	LATE	FALL	1	0	0	0		0	0.852	0.049	0.077	0.021	0	0.001	0	0
F6123_11_B_1	LATE	FALL	1	0	0	0		0.022	0.828	0.001	0.103	0.047	0	0	0	0
F6123_11_B_10	LATE	FALL	1	0	0	0		0	1	0	0	0	0	0	0	0
F6123_11_B_2	LATE	FALL	1	0	0	0		0.003	0.987	0	0.009	0.001	0	0	0	0
F6123_11_B_3	LATE	FALL	1	0	0	0		0.001	0.949	0.037	0.003	0.01	0	0	0	0
F6123_11_B_4	HETEROZYGOTE	FALL	1	0	0	0		0	0.843	0.015	0.138	0.004	0	0	0	0
F6123_11_B_5	LATE	FALL	1	0	0	0		0.001	0.902	0.064	0.033	0	0	0	0	0
F6123_11_B_6	LATE	FALL	1	0	0	0		0.008	0.701	0	0.027	0.263	0	0	0	0
F6123_11_B_7	LATE	FALL	1	0	0	0		0.012	0.077	0.15	0.138	0.622	0	0	0.001	0
F6123_11_B_8	LATE	FALL	1	0	0	0		0.007	0.907	0.086	0	0	0	0	0	0
F6123_11_B_9	LATE	FALL	1	0	0	0		0.001	0.193	0	0.799	0.006	0	0	0.001	0
F6123_12_A_1	LATE	FALL	1	0	0	0		0.04	0.789	0.162	0	0.008	0	0	0	0
F6123_12_A_2	LATE	FALL	1	0	0	0		0.013	0.334	0.119	0.447	0.086	0	0	0	0
F6123_12_A_3	LATE	FALL	1	0	0	0		0.003	0.005	0.001	0.988	0.003	0	0	0	0
F6123_12_A_4	LATE	FALL	1	0	0	0		0.01	0.083	0.002	0.405	0.5	0	0	0	0
F6123_12_A_5	LATE	FALL	1	0	0	0		0.033	0.878	0	0.086	0.003	0	0	0	0
F6123_12_A_6	LATE	FALL	1	0	0	0		0.505	0.416	0.001	0	0.078	0	0	0	0
F6123_12_B_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0	0	0	0	0	0	0
F6123_12_B_2	LATE	FALL	1	0	0	0		0.035	0.645	0	0.317	0.002	0	0	0	0
F6123_12_B_3	LATE	FALL	1	0	0	0		0.003	0.943	0.001	0.047	0.006	0	0	0	0
F6123_13_A_1	LATE	FALL	1	0	0	0		0.063	0.773	0	0.003	0.161	0	0	0	0
F6123_13_B_1	LATE	FALL	1	0	0	0		0.014	0.576	0.002	0.406	0.002	0	0	0	0
F6123_14_B_1	LATE	FALL	1	0	0	0		0	0.94	0.055	0.002	0.002	0	0	0.001	0
F6123_14_C_1	LATE	FALL	1	0	0	0		0	0.007	0.002	0.001	0.99	0	0	0	0
F6123_14_C_2	LATE	FALL	1	0	0	0		0.091	0.908	0	0	0	0	0	0	0
F6123_14_C_3	HETEROZYGOTE	FALL	0.66	0.34	0	0		0.489	0.149	0.008	0.015	0.003	0	0	0.336	0
F6123_14_C_4	LATE	FALL	1	0	0	0		0	0.933	0.002	0.009	0.056	0	0	0	0
F6123_14_C_5	LATE	FALL	1	0	0	0		0	0.936	0.037	0.024	0.003	0	0	0	0
F6123_14_C_6	LATE	FALL	0.99	0	0.01	0		0.004	0.982	0.004	0	0	0	0.011	0	0
F6123_14_C_7	LATE	FALL	1	0	0	0		0.061	0.674	0.143	0.07	0.052	0	0	0	0
F6123_2_A_1_a	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.231	0.758	0.008	0.001	0	0	0	0
F6123_3_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.905	0.095	0	0.001	0	0	0	0
F6123_3_A_10	HETEROZYGOTE	FALL	1	0	0	0		0	0.946	0.053	0	0	0	0	0	0
F6123_3_A_11	HETEROZYGOTE	FALL	1	0	0	0		0	0.967	0.033	0	0	0	0	0	0
F6123_3_A_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.356	0.644	0	0	0	0	0	0
F6123_3_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0.01	0.838	0.138	0	0.014	0	0	0	0
F6123_3_A_14	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.009	0.991	0	0	0	0	0	0
F6123_3_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0.004	0.994	0.001	0.001	0	0	0	0	0
F6123_3_A_16	EARLY	SPRING	0.01	0	0.99	0	ButteSp	0	0.001	0.014	0	0	0.505	0.48	0	0
F6123_3_A_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.194	0.806	0	0	0	0	0	0
F6123_3_A_18	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.94	0	0	0.06	0	0	0	0
F6123_3_A_19	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.884	0.116	0	0	0	0	0	0
F6123_3_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.999	0.001	0	0	0	0	0	0
F6123_3_A_20	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.023	0.973	0.004	0	0	0	0	0
F6123_3_A_21	HETEROZYGOTE	FALL	1	0	0	0		0	0.153	0.846	0.001	0	0	0	0	0
F6123_3_A_22	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.926	0.071	0.001	0.002	0	0	0	0
F6123_3_A_23	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.499	0.492	0.001	0.008	0	0	0	0
F6123_3_A_24	HETEROZYGOTE	FALL	1	0	0	0		0	0.977	0.019	0.004	0	0	0	0	0
F6123_3_A_25	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.468	0.517	0.014	0	0	0	0	0
F6123_3_A_26	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.995	0.004	0	0	0	0	0	0
F6123_3_A_27	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.768	0.102	0.019	0.111	0	0	0	0
F6123_3_A_28	HETEROZYGOTE	FALL	1	0	0	0		0	0.901	0.003	0.079	0.017	0	0	0	0
F6123_3_A_29	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.091	0.908	0	0	0	0	0	0
F6123_3_A_3	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.994	0.006	0	0	0	0	0	0
F6123_3_A_30	HETEROZYGOTE	FALL	1	0	0	0		0	0.551	0.448	0	0.001	0	0	0	0
F6123_3_A_31	HETEROZYGOTE	FALL	1	0	0	0		0	0.965	0.033	0.001	0.001	0	0	0	0
F6123_3_A_32	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.114	0.886	0	0.001	0	0	0	0
F6123_3_A_33	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.237	0.75	0.001	0.012	0	0	0	0
F6123_3_A_34																
F6123_3_A_35	HETEROZYGOTE	FALL	1	0	0	0		0	0.756	0.243	0	0	0	0	0	0
F6123_3_A_4	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.998	0.002	0	0	0	0	0	0
F6123_3_A_5	EARLY	SPRING	1	0	0	0	Feather River Spring	0.839	0.007	0.112	0.002	0.041	0	0	0	0
F6123_3_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.913	0.085	0	0.001	0	0	0	0
F6123_3_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.99	0.01	0	0	0	0	0	0
F6123_3_A_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.995	0.004	0	0.001	0	0	0	0
F6123_3_A_9	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.003	0.997	0	0	0	0	0	0
F6123_4_A_1	EARLY	SPRING	1	0	0	0	Feather River Spring	0.042	0.941	0.015	0.002	0	0	0	0	0
F6123_4_A_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0.014	0.054	0.055	0.366	0.511	0	0	0	0
F6123_4_A_11	HETEROZYGOTE	FALL	1	0	0	0		0	0.98	0.001	0.018	0.001	0	0	0	0
F6123_4_A_12	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.112	0.888	0	0	0	0	0	0
F6123_4_A_13	HETEROZYGOTE	FALL	1	0	0	0		0.022	0.842	0.134	0.001	0	0	0	0	0
F6123_4_A_14	HETEROZYGOTE	FALL	1	0	0	0		0	0.355	0.645	0	0	0	0	0	0
F6123_4_A_15	HETEROZYGOTE	FALL	1	0	0	0		0.107	0.348	0.539	0	0.004	0	0	0	0
F6123_4_A_16	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.635	0.361	0	0.003	0	0	0	0
F6123_4_A_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0.439	0.212	0.345	0.002	0.003	0	0	0	0
F6123_4_A_18	HETEROZYGOTE	FALL	1	0	0	0		0	0.736	0.257	0.003	0.004	0	0	0	0
F6123_4_A_19	HETEROZYGOTE	FALL	1	0	0	0		0	0.95	0.05	0.001	0	0	0	0	0
F6123_4_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.694	0.297	0	0.008	0	0	0	0
F6123_4_A_20	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.966	0.024	0.001	0.001	0	0	0	0
F6123_4_A_21	HETEROZYGOTE	FALL	1	0	0	0		0	0.437	0.103	0.425	0.035	0	0	0	0
F6123_4_A_22	HETEROZYGOTE	FALL	1	0	0	0		0.094	0.504	0.02	0.302	0.077	0	0	0.003	0
F6123_4_A_23	EARLY	SPRING	1	0	0	0	Feather River Spring	0.027	0.943	0.004	0.006	0.02	0	0	0	0
F6123_4_A_24	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.143	0.21	0.121	0.523	0	0	0	0
F6123_4_A_25	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.984	0.001	0.012	0.003	0	0	0	0
F6123_4_A_26	EARLY	SPRING	1	0	0	0	Feather River Spring	0.932	0.057	0.006	0.004	0	0	0.001	0	0
F6123_4_A_27	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.034	0.965	0	0	0	0	0	0
F6123_4_A_28	HETEROZYGOTE	FALL	1	0	0	0		0	0.983	0.015	0	0.002	0	0	0	0
F6123_4_A_29	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.993	0.006	0	0	0	0	0	0
F6123_4_A_3	EARLY	SPRING	0.99	0	0.01	0	Feather River Spring	0	0.541	0.017	0.434	0	0.007	0	0	0
F6123_4_A_30	EARLY	SPRING	0.99	0	0.01	0	Feather River Spring	0	0.636	0.353	0	0.003	0	0.008	0	0
F6123_4_A_31	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.988	0.002	0.006	0.005	0	0	0	0
F6123_4_A_32	EARLY	SPRING	1	0	0	0	Feather River Spring	0.006	0.975	0	0.011	0.008	0	0	0	0
F6123_4_A_33	HETEROZYGOTE	FALL	1	0	0	0		0.01	0.083	0.509	0.365	0.033	0	0	0	0
F6123_4_A_34	HETEROZYGOTE	FALL	1	0	0	0		0.007	0.138	0.007	0.813	0.035	0	0	0	0
F6123_4_A_35	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.01	0.99	0	0	0	0	0	0
F6123_4_A_36	HETEROZYGOTE	FALL	0.99	0.01	0	0		0.094	0.169	0.001	0.576	0.152	0	0	0.007	0
F6123_4_A_37	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.008	0.992	0	0	0	0	0	0
F6123_4_A_38	HETEROZYGOTE	FALL	1	0	0	0		0.024	0.932	0.036	0.004	0.003	0	0	0.001	0
F6123_4_A_39	EARLY	SPRING	1	0	0	0	Feather River Spring	0.025	0.525	0.069	0.359	0.021	0	0	0	0
F6123_4_A_4	HETEROZYGOTE	FALL	1	0	0	0		0	0.795	0.008	0.016	0.182	0	0	0	0
F6123_4_A_40	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.707	0.001	0.159	0.131	0	0	0	0
F6123_4_A_41	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.142	0.857	0	0	0	0	0	0
F6123_4_A_42	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.003	0.996	0	0	0	0	0	0
F6123_4_A_43	EARLY	SPRING	1	0	0	0	Feather River Spring	0.001	0.02	0.969	0.009	0	0	0	0	0
F6123_4_A_5	HETEROZYGOTE	FALL	1	0	0	0		0.009	0.195	0.787	0.009	0.001	0	0	0	0
F6123_4_A_6	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.816	0.182	0	0	0	0	0	0
F6123_4_A_7	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.996	0.003	0	0	0	0	0	0
F6123_4_A_8	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.695	0.011	0.036	0.256	0	0	0	0
F6123_4_A_9	HETEROZYGOTE	FALL	1	0	0	0		0	0.957	0.042	0	0	0	0	0	0
F6123_5_A_1	HETEROZYGOTE	FALL	1	0	0	0		0	0.055	0.943	0.001	0	0	0.001	0	0
F6123_5_A_10	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.362	0.076	0.039	0.523	0	0	0	0
F6123_5_A_11	LATE	FALL	1	0	0	0		0	0.878	0	0.121	0	0	0	0	0
F6123_5_A_12	EARLY	SPRING	0.95	0.05	0	0	Feather River Spring	0	0.865	0.088	0.001	0	0	0	0.046	0
F6123_5_A_13	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.663	0.193	0.035	0.109	0	0	0	0
F6123_5_A_14	LATE	FALL	0.99	0.01	0	0		0	0.88	0	0	0.108	0	0	0.01	0
F6123_5_A_15	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.99	0	0.008	0.001	0	0	0	0
F6123_5_A_16	HETEROZYGOTE	FALL	1	0	0	0		0.008	0.93	0.059	0.002	0.001	0	0	0	0
F6123_5_A_17	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.921	0.079	0	0	0	0	0	0
F6123_5_A_18	EARLY	SPRING	1	0	0	0	Feather River Spring	0.003	0.984	0.007	0	0.006	0	0	0	0
F6123_5_A_19	HETEROZYGOTE	FALL	1	0	0	0		0	0.932	0.007	0.004	0.057	0	0	0	0
F6123_5_A_2	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.204	0.796	0	0	0	0	0	0
F6123_5_A_20	HETEROZYGOTE	FALL	1	0	0	0		0.019	0.008	0	0.003	0.97	0	0	0	0
F6123_5_A_21	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.486	0.475	0	0.039	0	0	0	0
F6123_5_A_22	EARLY	SPRING	1	0	0	0	Feather River Spring	0.002	0.003	0.984	0	0.011	0	0	0	0
F6123_5_A_23	HETEROZYGOTE	FALL	1	0	0	0		0.019	0.103	0.004	0.487	0.387	0	0	0	0
F6123_5_A_24	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.906	0.05	0.041	0	0	0	0.001	0
F6123_5_A_25	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.98	0	0.02	0	0	0	0	0
F6123_5_A_26	HETEROZYGOTE	FALL	1	0	0	0		0.004	0.597	0	0.394	0.004	0	0	0	0
F6123_5_A_27_a	HETEROZYGOTE	FALL	1	0	0	0		0.586	0.106	0	0.137	0.17	0	0	0	0
F6123_5_A_28	HETEROZYGOTE	FALL	1	0	0	0		0	0.209	0.004	0.785	0.002	0	0	0	0
F6123_5_A_29	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.725	0.014	0.134	0.126	0	0	0.001	0
F6123_5_A_3	HETEROZYGOTE	FALL	1	0	0	0		0	0.932	0.065	0.002	0	0	0	0	0
F6123_5_A_30	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.086	0.135	0.778	0	0	0	0	0
F6123_5_A_31	HETEROZYGOTE	FALL	1	0	0	0		0	0.781	0.001	0.127	0.092	0	0	0	0
F6123_5_A_32	EARLY	SPRING	1	0	0	0	Feather River Spring	0	0.002	0.998	0	0	0	0	0	0
F6123_5_A_33	EARLY	SPRING	1	0	0	0	Feather River Spring	0.049	0.895	0.003	0.012	0.04	0	0	0	0
F6123_5_A_34	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.24	0.732	0.026	0.001	0	0	0	0
F6123_5_A_35	HETEROZYGOTE	FALL	0.92	0	0.08	0		0	0.917	0.001	0	0.001	0.077	0.004	0	0
F6123_5_A_36	EARLY	SPRING	1	0	0	0	Feather River Spring	0.009	0.223	0.002	0.669	0.098	0	0	0	0
F6123_5_A_37	HETEROZYGOTE	FALL	1	0	0	0		0	0.999	0	0	0.001	0	0	0	0
F6123_5_A_38	HETEROZYGOTE	FALL	1	0	0	0		0.002	0.86	0.004	0.046	0.087	0	0	0	0
F6123_5_A_39	LATE	FALL	0.92	0	0.08	0		0.039	0.027	0.001	0.007	0.843	0	0.084	0	0
F6123_5_A_4	HETEROZYGOTE	FALL	1	0	0	0		0.001	0.059	0.006	0.035	0.897	0	0	0.003	0
