sample_ids,sample_event_number,sample_bin_code,sample_number,location_code,first_sample_date,sample_bin_id,sample_event_id,location_id
BTC22_8_C_3,8,C,3,BTC,2022-04-18,9,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,14,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,19,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,24,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,29,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,34,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,39,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,44,9,2
BTC22_8_C_3,8,C,3,BTC,2022-04-18,49,9,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,3,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,8,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,13,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,18,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,23,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,28,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,33,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,38,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,43,10,2
BTC22_9_B_1,9,B,1,BTC,2022-05-02,48,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,3,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,8,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,13,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,18,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,23,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,28,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,33,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,38,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,43,10,2
BTC22_9_B_2,9,B,2,BTC,2022-05-02,48,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,3,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,8,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,13,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,18,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,23,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,28,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,33,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,38,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,43,10,2
BTC22_9_B_3,9,B,3,BTC,2022-05-02,48,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,4,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,9,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,14,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,19,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,24,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,29,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,34,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,39,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,44,10,2
BTC22_9_C_1,9,C,1,BTC,2022-05-02,49,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,4,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,9,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,14,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,19,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,24,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,29,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,34,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,39,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,44,10,2
BTC22_9_C_2,9,C,2,BTC,2022-05-02,49,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,4,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,9,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,14,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,19,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,24,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,29,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,34,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,39,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,44,10,2
BTC22_9_C_3,9,C,3,BTC,2022-05-02,49,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,5,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,10,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,15,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,20,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,25,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,30,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,35,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,40,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,45,10,2
BTC22_9_D_1,9,D,1,BTC,2022-05-02,50,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,5,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,10,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,15,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,20,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,25,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,30,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,35,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,40,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,45,10,2
BTC22_9_D_2,9,D,2,BTC,2022-05-02,50,10,2
BUT22_1_A_1,1,A,1,BUT,2022-01-10,2,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,7,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,12,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,17,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,22,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,27,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,32,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,37,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,42,2,3
BUT22_1_A_1,1,A,1,BUT,2022-01-10,47,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,2,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,7,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,12,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,17,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,22,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,27,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,32,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,37,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,42,2,3
BUT22_1_A_2,1,A,2,BUT,2022-01-10,47,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,2,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,7,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,12,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,17,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,22,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,27,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,32,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,37,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,42,2,3
BUT22_1_A_3,1,A,3,BUT,2022-01-10,47,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,2,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,7,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,12,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,17,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,22,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,27,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,32,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,37,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,42,2,3
BUT22_1_A_4,1,A,4,BUT,2022-01-10,47,2,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,3,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,8,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,13,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,18,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,23,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,28,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,33,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,38,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,43,11,3
BUT22_10_B_1,10,B,1,BUT,2022-05-16,48,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,3,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,8,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,13,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,18,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,23,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,28,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,33,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,38,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,43,11,3
BUT22_10_B_2,10,B,2,BUT,2022-05-16,48,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,3,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,8,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,13,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,18,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,23,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,28,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,33,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,38,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,43,11,3
BUT22_10_B_3,10,B,3,BUT,2022-05-16,48,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,3,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,8,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,13,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,18,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,23,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,28,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,33,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,38,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,43,11,3
BUT22_10_B_4,10,B,4,BUT,2022-05-16,48,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,4,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,9,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,14,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,19,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,24,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,29,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,34,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,39,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,44,11,3
BUT22_10_C_1,10,C,1,BUT,2022-05-16,49,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,4,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,9,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,14,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,19,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,24,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,29,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,34,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,39,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,44,11,3
BUT22_10_C_2,10,C,2,BUT,2022-05-16,49,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,4,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,9,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,14,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,19,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,24,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,29,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,34,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,39,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,44,11,3
BUT22_10_C_3,10,C,3,BUT,2022-05-16,49,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,4,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,9,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,14,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,19,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,24,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,29,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,34,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,39,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,44,11,3
BUT22_10_C_4,10,C,4,BUT,2022-05-16,49,11,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,2,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,7,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,12,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,17,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,22,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,27,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,32,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,37,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,42,3,3
BUT22_2_A_1,2,A,1,BUT,2022-01-24,47,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,2,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,7,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,12,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,17,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,22,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,27,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,32,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,37,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,42,3,3
BUT22_2_A_2,2,A,2,BUT,2022-01-24,47,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,2,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,7,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,12,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,17,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,22,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,27,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,32,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,37,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,42,3,3
BUT22_2_A_3,2,A,3,BUT,2022-01-24,47,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,2,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,7,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,12,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,17,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,22,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,27,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,32,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,37,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,42,3,3
BUT22_2_A_4,2,A,4,BUT,2022-01-24,47,3,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,2,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,7,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,12,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,17,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,22,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,27,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,32,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,37,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,42,4,3
BUT22_3_A_1,3,A,1,BUT,2022-02-07,47,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,2,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,7,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,12,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,17,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,22,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,27,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,32,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,37,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,42,4,3
BUT22_3_A_2,3,A,2,BUT,2022-02-07,47,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,2,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,7,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,12,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,17,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,22,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,27,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,32,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,37,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,42,4,3
BUT22_3_A_3,3,A,3,BUT,2022-02-07,47,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,2,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,7,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,12,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,17,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,22,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,27,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,32,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,37,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,42,4,3
BUT22_3_A_4,3,A,4,BUT,2022-02-07,47,4,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,2,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,7,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,12,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,17,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,22,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,27,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,32,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,37,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,42,5,3
BUT22_4_A_1,4,A,1,BUT,2022-02-21,47,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,2,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,7,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,12,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,17,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,22,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,27,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,32,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,37,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,42,5,3
BUT22_4_A_2,4,A,2,BUT,2022-02-21,47,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,2,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,7,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,12,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,17,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,22,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,27,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,32,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,37,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,42,5,3
BUT22_4_A_3,4,A,3,BUT,2022-02-21,47,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,2,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,7,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,12,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,17,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,22,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,27,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,32,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,37,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,42,5,3
BUT22_4_A_4,4,A,4,BUT,2022-02-21,47,5,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,2,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,7,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,12,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,17,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,22,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,27,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,32,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,37,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,42,6,3
BUT22_5_A_1,5,A,1,BUT,2022-03-07,47,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,2,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,7,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,12,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,17,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,22,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,27,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,32,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,37,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,42,6,3
BUT22_5_A_2,5,A,2,BUT,2022-03-07,47,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,2,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,7,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,12,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,17,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,22,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,27,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,32,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,37,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,42,6,3
BUT22_5_A_3,5,A,3,BUT,2022-03-07,47,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,2,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,7,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,12,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,17,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,22,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,27,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,32,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,37,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,42,6,3
BUT22_5_A_4,5,A,4,BUT,2022-03-07,47,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,3,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,8,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,13,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,18,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,23,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,28,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,33,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,38,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,43,6,3
BUT22_5_B_1,5,B,1,BUT,2022-03-07,48,6,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,2,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,7,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,12,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,17,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,22,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,27,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,32,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,37,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,42,7,3
BUT22_6_A_1,6,A,1,BUT,2022-03-21,47,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,2,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,7,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,12,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,17,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,22,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,27,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,32,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,37,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,42,7,3
BUT22_6_A_2,6,A,2,BUT,2022-03-21,47,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,2,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,7,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,12,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,17,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,22,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,27,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,32,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,37,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,42,7,3
BUT22_6_A_3,6,A,3,BUT,2022-03-21,47,7,3
BUT22_6_A_4,6,A,4,BUT,2022-03-21,2,7,3
